"gene_set","database","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"clean_D1","GO_BP","GO:0048608","reproductive structure development","9/40","25/979",0.36,8.811,8.16148302570065,1.59253810975572e-07,6.42658258430168e-05,4.35014886595349e-05,"BMP7/BMP4/SERPINE2/INHBB/PRLR/PTCH1/INHBA/BCL2/ROBO2",9
"clean_D1","GO_BP","GO:0030154","cell differentiation","28/40","301/979",0.0930232558139535,2.27674418604651,5.49084161658387,2.06305648739564e-07,6.42658258430168e-05,4.35014886595349e-05,"LAMC3/SEMA3G/IGFBP3/ALX4/TFAP2A/TCF4/BMP7/BMP4/GADD45G/SERPINE2/INHBB/PRLR/TRPS1/PRDM1/PTCH1/APCDD1/DAAM2/INHBA/BCL2/CEBPA/IGFBP2/ROBO2/MYLIP/PREX2/TNN/TWIST1/ITGA8/SOX18",28
"clean_D1","GO_BP","GO:0048869","cellular developmental process","28/40","301/979",0.0930232558139535,2.27674418604651,5.49084161658387,2.06305648739564e-07,6.42658258430168e-05,4.35014886595349e-05,"LAMC3/SEMA3G/IGFBP3/ALX4/TFAP2A/TCF4/BMP7/BMP4/GADD45G/SERPINE2/INHBB/PRLR/TRPS1/PRDM1/PTCH1/APCDD1/DAAM2/INHBA/BCL2/CEBPA/IGFBP2/ROBO2/MYLIP/PREX2/TNN/TWIST1/ITGA8/SOX18",28
"clean_D1","GO_BP","GO:0061458","reproductive system development","9/40","26/979",0.346153846153846,8.47211538461538,7.9661855937771,2.3648877955112e-07,6.42658258430168e-05,4.35014886595349e-05,"BMP7/BMP4/SERPINE2/INHBB/PRLR/PTCH1/INHBA/BCL2/ROBO2",9
"clean_D1","GO_BP","GO:0022008","neurogenesis","18/40","130/979",0.138461538461538,3.38884615384615,6.03354615380025,4.77043547057888e-07,9.49888133124231e-05,6.42978555225718e-05,"LAMC3/SEMA3G/ALX4/TCF4/BMP7/BMP4/SERPINE2/PRDM1/PTCH1/APCDD1/DAAM2/INHBA/BCL2/ROBO2/MYLIP/PREX2/TNN/TWIST1",18
"clean_D1","GO_BP","GO:0007399","nervous system development","21/40","178/979",0.117977528089888,2.8875,5.74311258883393,5.24317276793504e-07,9.49888133124231e-05,6.42978555225718e-05,"LAMC3/SEMA3G/ALX4/TFAP2A/TCF4/BMP7/BMP4/SERPINE2/INHBB/PRDM1/PTCH1/APCDD1/DAAM2/INHBA/BCL2/ROBO2/MYLIP/PREX2/TNN/TWIST1/ITGA8",21
"clean_D1","GO_BP","GO:0045595","regulation of cell differentiation","18/40","134/979",0.134328358208955,3.28768656716418,5.88013360167025,7.75699051020125e-07,0.000120454981208411,8.15358852124913e-05,"SEMA3G/IGFBP3/TFAP2A/TCF4/BMP7/BMP4/SERPINE2/PRLR/TRPS1/PRDM1/PTCH1/DAAM2/INHBA/BCL2/CEBPA/IGFBP2/ROBO2/TWIST1",18
"clean_D1","GO_BP","GO:0030326","embryonic limb morphogenesis","6/40","11/979",0.545454545454545,13.35,8.4975210374312,1.26481478998302e-06,0.000152761519634616,0.000103404156514401,"ALX4/TFAP2A/BMP7/BMP4/PTCH1/TWIST1",6
"clean_D1","GO_BP","GO:0035113","embryonic appendage morphogenesis","6/40","11/979",0.545454545454545,13.35,8.4975210374312,1.26481478998302e-06,0.000152761519634616,0.000103404156514401,"ALX4/TFAP2A/BMP7/BMP4/PTCH1/TWIST1",6
"clean_D1","GO_BP","GO:0048568","embryonic organ development","10/40","40/979",0.25,6.11875,6.81911077558074,1.42112258388044e-06,0.000154476024867803,0.000104564703803413,"ALX4/TFAP2A/BMP7/BMP4/PRDM1/PTCH1/CEBPA/TWIST1/ITGA8/SOX18",10
"clean_D1","GO_BP","GO:0001656","metanephros development","6/40","12/979",0.5,12.2375,8.08004384948983,2.45377163848537e-06,0.000242477251912145,0.000164132667492945,"BMP7/BMP4/PTCH1/BCL2/ROBO2/ITGA8",6
"clean_D1","GO_BP","GO:0032501","multicellular organismal process","33/40","464/979",0.0711206896551724,1.74067887931034,4.53786909431595,3.34168623421362e-06,0.000302701078049184,0.000204898129624151,"LAMC3/SEMA3G/IGFBP3/ALX4/TFAP2A/TCF4/BMP7/BMP4/SLC5A3/GADD45G/SERPINE2/INHBB/PRLR/TRPS1/TIMP3/PRDM1/PTCH1/APCDD1/DAAM2/INHBA/BCL2/CEBPA/IGFBP2/ROBO2/DIO2/MYLIP/PREX2/TNN/F2R/TWIST1/ITGA8/CPE/SOX18",33
"clean_D1","GO_BP","GO:0060429","epithelium development","15/40","109/979",0.137614678899083,3.36811926605505,5.4103308120744,7.32506019411441e-06,0.00058259187547337,0.000394355997633163,"ALX4/TFAP2A/BMP7/BMP4/SERPINE2/PRLR/PRDM1/PTCH1/APCDD1/INHBA/BCL2/CEBPA/ROBO2/TWIST1/SOX18",15
"clean_D1","GO_BP","GO:0045667","regulation of osteoblast differentiation","6/40","14/979",0.428571428571429,10.4892857142857,7.3773520926705,7.50348321676834e-06,0.00058259187547337,0.000394355997633163,"BMP7/BMP4/PTCH1/CEBPA/IGFBP2/TWIST1",6
"clean_D1","GO_BP","GO:0035107","appendage morphogenesis","6/40","15/979",0.4,9.79,7.07721867078547,1.21305366379359e-05,0.000824118332839772,0.000557845073020869,"ALX4/TFAP2A/BMP7/BMP4/PTCH1/TWIST1",6
"clean_D1","GO_BP","GO:0035108","limb morphogenesis","6/40","15/979",0.4,9.79,7.07721867078547,1.21305366379359e-05,0.000824118332839772,0.000557845073020869,"ALX4/TFAP2A/BMP7/BMP4/PTCH1/TWIST1",6
"clean_D1","GO_BP","GO:0007417","central nervous system development","12/40","74/979",0.162162162162162,3.96891891891892,5.47969686820396,1.44965590688362e-05,0.000843970304901418,0.000571282857818323,"LAMC3/SEMA3G/TFAP2A/BMP7/BMP4/SERPINE2/INHBB/PTCH1/DAAM2/INHBA/BCL2/ROBO2",12
"clean_D1","GO_BP","GO:0051239","regulation of multicellular organismal process","22/40","234/979",0.094017094017094,2.30106837606838,4.70648349739765,1.48603805062682e-05,0.000843970304901418,0.000571282857818323,"SEMA3G/TFAP2A/BMP7/BMP4/GADD45G/SERPINE2/INHBB/PRLR/TRPS1/PRDM1/PTCH1/DAAM2/INHBA/BCL2/CEBPA/IGFBP2/ROBO2/DIO2/MYLIP/TNN/F2R/TWIST1",22
"clean_D1","GO_BP","GO:0001822","kidney development","8/40","31/979",0.258064516129032,6.31612903225806,6.20495760708198,1.49942857586041e-05,0.000843970304901418,0.000571282857818323,"TFAP2A/BMP7/BMP4/PRDM1/PTCH1/BCL2/ROBO2/ITGA8",8
"clean_D1","GO_BP","GO:0007423","sensory organ development","10/40","51/979",0.196078431372549,4.79901960784314,5.74843019487522,1.55284324728872e-05,0.000843970304901418,0.000571282857818323,"LAMC3/TFAP2A/BMP7/BMP4/PRDM1/INHBA/BCL2/CEBPA/TWIST1/ITGA8",10
"clean_D1","GO_BP","GO:0003006","developmental process involved in reproduction","10/40","52/979",0.192307692307692,4.70673076923077,5.66655977990239,1.86692809219471e-05,0.000946933857832176,0.000640978808526307,"BMP7/BMP4/SERPINE2/INHBB/PRLR/PRDM1/PTCH1/INHBA/BCL2/ROBO2",10
"clean_D1","GO_BP","GO:0048731","system development","26/40","320/979",0.08125,1.98859375,4.44648436194241,1.91651746755362e-05,0.000946933857832176,0.000640978808526307,"LAMC3/SEMA3G/ALX4/TFAP2A/TCF4/BMP7/BMP4/SERPINE2/INHBB/PRLR/TRPS1/PRDM1/PTCH1/APCDD1/DAAM2/INHBA/BCL2/CEBPA/ROBO2/MYLIP/PREX2/TNN/TWIST1/ITGA8/CPE/SOX18",26
"clean_D1","GO_BP","GO:0009887","animal organ morphogenesis","14/40","104/979",0.134615384615385,3.29471153846154,5.10631226367633,2.19323107559757e-05,0.000993350907989401,0.000672398474492414,"ALX4/TFAP2A/BMP7/BMP4/PRDM1/PTCH1/APCDD1/INHBA/BCL2/ROBO2/TWIST1/ITGA8/CPE/SOX18",14
"clean_D1","GO_BP","GO:0051241","negative regulation of multicellular organismal process","14/40","104/979",0.134615384615385,3.29471153846154,5.10631226367633,2.19323107559757e-05,0.000993350907989401,0.000672398474492414,"SEMA3G/BMP7/BMP4/SERPINE2/INHBB/PTCH1/DAAM2/INHBA/BCL2/CEBPA/ROBO2/MYLIP/F2R/TWIST1",14
"clean_D1","GO_BP","GO:0072001","renal system development","8/40","33/979",0.242424242424242,5.93333333333333,5.94728141902571,2.48480634939756e-05,0.00108039380071806,0.000731317742412165,"TFAP2A/BMP7/BMP4/PRDM1/PTCH1/BCL2/ROBO2/ITGA8",8
"clean_D1","GO_BP","GO:0048699","generation of neurons","14/40","107/979",0.130841121495327,3.20233644859813,4.97947939619112,3.08844058899897e-05,0.00126934977336403,0.00085922189665565,"SEMA3G/ALX4/TCF4/BMP7/BMP4/PRDM1/PTCH1/INHBA/BCL2/ROBO2/MYLIP/PREX2/TNN/TWIST1",14
"clean_D1","GO_BP","GO:0048732","gland development","8/40","34/979",0.235294117647059,5.75882352941176,5.82625892777288,3.15293871948747e-05,0.00126934977336403,0.00085922189665565,"BMP7/BMP4/SERPINE2/INHBB/PRLR/PTCH1/BCL2/CEBPA",8
"clean_D1","GO_BP","GO:0003151","outflow tract morphogenesis","5/40","11/979",0.454545454545455,11.125,6.96659113392639,3.41479641999909e-05,0.00132567275304965,0.000897346878789235,"BMP7/BMP4/ROBO2/TWIST1/SOX18",5
"clean_D1","GO_BP","GO:0009888","tissue development","19/40","190/979",0.1,2.4475,4.58483275547408,3.66128065710926e-05,0.00132570840275988,0.00089737101005099,"SEMA3G/ALX4/TFAP2A/BMP7/BMP4/SERPINE2/PRLR/TRPS1/PRDM1/PTCH1/APCDD1/INHBA/BCL2/CEBPA/ROBO2/TNN/TWIST1/ITGA8/SOX18",19
"clean_D1","GO_BP","GO:0048522","positive regulation of cellular process","29/40","402/979",0.0721393034825871,1.76560945273632,4.12476332111178,4.00770569958406e-05,0.00132570840275988,0.00089737101005099,"SEMA3G/IGFBP3/ALX4/TFAP2A/TCF4/BMP7/BMP4/SLC5A3/GADD45G/SERPINE2/INHBB/PRLR/PRDM1/PTCH1/DAAM2/INHBA/BCL2/CEBPA/IGFBP2/ROBO2/DKK2/PHLDA1/DIO2/MYLIP/TNN/F2R/TWIST1/ITGA8/SOX18",29
"clean_D1","GO_BP","GO:0048513","animal organ development","22/40","248/979",0.0887096774193548,2.17116935483871,4.40304859696199,4.10612936806148e-05,0.00132570840275988,0.00089737101005099,"LAMC3/SEMA3G/ALX4/TFAP2A/BMP7/BMP4/SERPINE2/INHBB/PRLR/TRPS1/PRDM1/PTCH1/APCDD1/INHBA/BCL2/CEBPA/ROBO2/TNN/TWIST1/ITGA8/CPE/SOX18",22
"clean_D1","GO_BP","GO:0048736","appendage development","6/40","18/979",0.333333333333333,8.15833333333333,6.32343565111089,4.10616140428304e-05,0.00132570840275988,0.00089737101005099,"ALX4/TFAP2A/BMP7/BMP4/PTCH1/TWIST1",6
"clean_D1","GO_BP","GO:0060173","limb development","6/40","18/979",0.333333333333333,8.15833333333333,6.32343565111089,4.10616140428304e-05,0.00132570840275988,0.00089737101005099,"ALX4/TFAP2A/BMP7/BMP4/PTCH1/TWIST1",6
"clean_D1","GO_BP","GO:0048523","negative regulation of cellular process","27/40","355/979",0.076056338028169,1.86147887323944,4.19404552192756,4.14665001783218e-05,0.00132570840275988,0.00089737101005099,"SEMA3G/IGFBP3/TFAP2A/BMP7/BMP4/SERPINE2/INHBB/PRLR/TRPS1/TIMP3/PRDM1/PTCH1/APCDD1/DAAM2/INHBA/BCL2/CEBPA/IGFBP2/ROBO2/DKK2/MYLIP/PREX2/TNN/F2R/PLEKHH2/TWIST1/SOX18",27
"clean_D1","GO_BP","GO:0006357","regulation of transcription by RNA polymerase II","13/40","96/979",0.135416666666667,3.31432291666667,4.92544923680401,4.50886945017852e-05,0.00134628046171723,0.000911296221120754,"ALX4/TFAP2A/TCF4/BMP7/BMP4/TRPS1/PRDM1/PTCH1/INHBA/CEBPA/TWIST1/ITGA8/SOX18",13
"clean_D1","GO_BP","GO:0050793","regulation of developmental process","20/40","212/979",0.0943396226415094,2.30896226415094,4.44185116068998,4.88552019201894e-05,0.00134628046171723,0.000911296221120754,"SEMA3G/IGFBP3/TFAP2A/TCF4/BMP7/BMP4/SERPINE2/PRLR/TRPS1/PRDM1/PTCH1/APCDD1/DAAM2/INHBA/BCL2/CEBPA/IGFBP2/ROBO2/TNN/TWIST1",20
"clean_D1","GO_BP","GO:0001654","eye development","8/40","36/979",0.222222222222222,5.43888888888889,5.59804396778483,4.94743414455227e-05,0.00134628046171723,0.000911296221120754,"LAMC3/TFAP2A/BMP7/BMP4/PRDM1/INHBA/BCL2/TWIST1",8
"clean_D1","GO_BP","GO:0048880","sensory system development","8/40","36/979",0.222222222222222,5.43888888888889,5.59804396778483,4.94743414455227e-05,0.00134628046171723,0.000911296221120754,"LAMC3/TFAP2A/BMP7/BMP4/PRDM1/INHBA/BCL2/TWIST1",8
"clean_D1","GO_BP","GO:0150063","visual system development","8/40","36/979",0.222222222222222,5.43888888888889,5.59804396778483,4.94743414455227e-05,0.00134628046171723,0.000911296221120754,"LAMC3/TFAP2A/BMP7/BMP4/PRDM1/INHBA/BCL2/TWIST1",8
"clean_D1","GO_BP","GO:0003007","heart morphogenesis","7/40","27/979",0.259259259259259,6.34537037037037,5.81042415800593,5.39861896504095e-05,0.00134628046171723,0.000911296221120754,"BMP7/BMP4/PTCH1/ROBO2/TWIST1/CPE/SOX18",7
"clean_D1","GO_BP","GO:0008544","epidermis development","7/40","27/979",0.259259259259259,6.34537037037037,5.81042415800593,5.39861896504095e-05,0.00134628046171723,0.000911296221120754,"ALX4/BMP4/PTCH1/APCDD1/INHBA/BCL2/SOX18",7
"clean_D1","GO_BP","GO:0007420","brain development","9/40","47/979",0.191489361702128,4.68670212765957,5.34374405974938,5.53010194737772e-05,0.00134628046171723,0.000911296221120754,"SEMA3G/BMP7/BMP4/SERPINE2/INHBB/PTCH1/INHBA/BCL2/ROBO2",9
"clean_D1","GO_BP","GO:0048704","embryonic skeletal system morphogenesis","5/40","12/979",0.416666666666667,10.1979166666667,6.61353236846452,5.67866731724948e-05,0.00134628046171723,0.000911296221120754,"ALX4/TFAP2A/BMP7/BMP4/TWIST1",5
"clean_D1","GO_BP","GO:0048864","stem cell development","5/40","12/979",0.416666666666667,10.1979166666667,6.61353236846452,5.67866731724948e-05,0.00134628046171723,0.000911296221120754,"SEMA3G/BMP7/BMP4/BCL2/TWIST1",5
"clean_D1","GO_BP","GO:0098773","skin epidermis development","5/40","12/979",0.416666666666667,10.1979166666667,6.61353236846452,5.67866731724948e-05,0.00134628046171723,0.000911296221120754,"ALX4/APCDD1/INHBA/BCL2/SOX18",5
"clean_D1","GO_BP","GO:0051240","positive regulation of multicellular organismal process","16/40","144/979",0.111111111111111,2.71944444444444,4.60885222551788,5.72118714240763e-05,0.00134628046171723,0.000911296221120754,"TFAP2A/BMP7/BMP4/GADD45G/SERPINE2/INHBB/PRLR/INHBA/BCL2/CEBPA/IGFBP2/ROBO2/DIO2/TNN/F2R/TWIST1",16
"clean_D1","GO_BP","GO:0022412","cellular process involved in reproduction in multicellular organism","6/40","19/979",0.315789473684211,7.72894736842105,6.11019319642607,5.8210838731104e-05,0.00134628046171723,0.000911296221120754,"BMP4/INHBB/PRDM1/PTCH1/INHBA/BCL2",6
"clean_D1","GO_BP","GO:0048468","cell development","19/40","197/979",0.0964467005076142,2.36053299492386,4.40763316264012,6.32344644596288e-05,0.00143199714307534,0.000969317777571941,"LAMC3/SEMA3G/ALX4/BMP7/BMP4/SERPINE2/INHBB/PRDM1/PTCH1/DAAM2/INHBA/BCL2/CEBPA/ROBO2/MYLIP/PREX2/TNN/TWIST1/SOX18",19
"clean_D1","GO_BP","GO:2000026","regulation of multicellular organismal development","15/40","130/979",0.115384615384615,2.82403846153846,4.60700251721103,6.9136170770853e-05,0.00144170630624309,0.000975889902739474,"SEMA3G/TFAP2A/BMP7/BMP4/SERPINE2/PRLR/TRPS1/PRDM1/PTCH1/DAAM2/INHBA/CEBPA/ROBO2/TNN/TWIST1",15
"clean_D1","GO_BP","GO:0001649","osteoblast differentiation","7/40","28/979",0.25,6.11875,5.66916768901834,6.98265055958168e-05,0.00144170630624309,0.000975889902739474,"IGFBP3/BMP7/BMP4/PTCH1/CEBPA/IGFBP2/TWIST1",7
"clean_D1","GO_BP","GO:0007389","pattern specification process","7/40","28/979",0.25,6.11875,5.66916768901834,6.98265055958168e-05,0.00144170630624309,0.000975889902739474,"ALX4/BMP7/BMP4/PTCH1/DAAM2/ROBO2/SOX18",7
"clean_D1","GO_BP","GO:0043010","camera-type eye development","7/40","28/979",0.25,6.11875,5.66916768901834,6.98265055958168e-05,0.00144170630624309,0.000975889902739474,"LAMC3/TFAP2A/BMP7/BMP4/PRDM1/INHBA/TWIST1",7
"clean_D1","GO_BP","GO:0045944","positive regulation of transcription by RNA polymerase II","10/40","60/979",0.166666666666667,4.07916666666667,5.0782922814719,7.02947877009049e-05,0.00144170630624309,0.000975889902739474,"ALX4/TFAP2A/TCF4/BMP7/BMP4/INHBA/CEBPA/TWIST1/ITGA8/SOX18",10
"clean_D1","GO_BP","GO:0048519","negative regulation of biological process","27/40","366/979",0.0737704918032787,1.80553278688525,4.017539488796,7.8460241700639e-05,0.00156460100406199,0.00105907723027098,"SEMA3G/IGFBP3/TFAP2A/BMP7/BMP4/SERPINE2/INHBB/PRLR/TRPS1/TIMP3/PRDM1/PTCH1/APCDD1/DAAM2/INHBA/BCL2/CEBPA/IGFBP2/ROBO2/DKK2/MYLIP/PREX2/TNN/F2R/PLEKHH2/TWIST1/SOX18",27
"clean_D1","GO_BP","GO:0030182","neuron differentiation","13/40","101/979",0.128712871287129,3.15024752475248,4.70726352857893,7.91656441797694e-05,0.00156460100406199,0.00105907723027098,"SEMA3G/ALX4/TCF4/BMP7/BMP4/PRDM1/PTCH1/INHBA/BCL2/ROBO2/MYLIP/PREX2/TNN",13
"clean_D1","GO_BP","GO:0048592","eye morphogenesis","6/40","20/979",0.3,7.3425,5.9119778338898,8.0660500871393e-05,0.00156567793655722,0.00105980620505834,"TFAP2A/BMP7/BMP4/PRDM1/BCL2/TWIST1",6
"clean_D1","GO_BP","GO:0006366","transcription by RNA polymerase II","13/40","102/979",0.127450980392157,3.11936274509804,4.66522089386228,8.8198181429147e-05,0.00161988964378145,0.00109650206846776,"ALX4/TFAP2A/TCF4/BMP7/BMP4/TRPS1/PRDM1/PTCH1/INHBA/CEBPA/TWIST1/ITGA8/SOX18",13
"clean_D1","GO_BP","GO:0090596","sensory organ morphogenesis","7/40","29/979",0.241379310344828,5.90775862068966,5.53460992828994,8.92873353951071e-05,0.00161988964378145,0.00109650206846776,"TFAP2A/BMP7/BMP4/PRDM1/BCL2/TWIST1/ITGA8",7
"clean_D1","GO_BP","GO:0045165","cell fate commitment","5/40","13/979",0.384615384615385,9.41346153846154,6.29976651318189,8.95156443654219e-05,0.00161988964378145,0.00109650206846776,"BMP4/PRDM1/PTCH1/BCL2/SOX18",5
"clean_D1","GO_BP","GO:0045893","positive regulation of DNA-templated transcription","12/40","88/979",0.136363636363636,3.3375,4.74155432279004,9.09045706261901e-05,0.00161988964378145,0.00109650206846776,"ALX4/TFAP2A/TCF4/BMP7/BMP4/PTCH1/INHBA/CEBPA/F2R/TWIST1/ITGA8/SOX18",12
"clean_D1","GO_BP","GO:1902680","positive regulation of RNA biosynthetic process","12/40","88/979",0.136363636363636,3.3375,4.74155432279004,9.09045706261901e-05,0.00161988964378145,0.00109650206846776,"ALX4/TFAP2A/TCF4/BMP7/BMP4/PTCH1/INHBA/CEBPA/F2R/TWIST1/ITGA8/SOX18",12
"clean_D1","GO_BP","GO:0048518","positive regulation of biological process","29/40","418/979",0.069377990430622,1.69802631578947,3.88906438514985,9.67860614883682e-05,0.0016968782070622,0.00114861556842732,"SEMA3G/IGFBP3/ALX4/TFAP2A/TCF4/BMP7/BMP4/SLC5A3/GADD45G/SERPINE2/INHBB/PRLR/PRDM1/PTCH1/DAAM2/INHBA/BCL2/CEBPA/IGFBP2/ROBO2/DKK2/PHLDA1/DIO2/MYLIP/TNN/F2R/TWIST1/ITGA8/SOX18",29
"clean_D1","GO_BP","GO:0080090","regulation of primary metabolic process","22/40","262/979",0.083969465648855,2.05515267175573,4.11692540181356,0.000104516563730457,0.00180332547261916,0.00122066964156374,"IGFBP3/ALX4/TFAP2A/TCF4/BMP7/BMP4/SERPINE2/INHBB/PRLR/TRPS1/TIMP3/PRDM1/PTCH1/INHBA/BCL2/CEBPA/DIO2/MYLIP/F2R/TWIST1/ITGA8/SOX18",22
"clean_D1","GO_BP","GO:0043583","ear development","6/40","21/979",0.285714285714286,6.99285714285714,5.72700345219488,0.00010953215534448,0.00186033520092889,0.00125925948331893,"TFAP2A/BMP4/BCL2/CEBPA/TWIST1/ITGA8",6
"clean_D1","GO_BP","GO:0048562","embryonic organ morphogenesis","7/40","30/979",0.233333333333333,5.71083333333333,5.40619725254384,0.000112972545777374,0.00188924857323085,0.00127883092305076,"ALX4/TFAP2A/BMP7/BMP4/TWIST1/ITGA8/SOX18",7
"clean_D1","GO_BP","GO:0032502","developmental process","30/40","447/979",0.0671140939597315,1.64261744966443,3.80204354514569,0.000117465147024748,0.00193461537599851,0.00130953967735724,"LAMC3/SEMA3G/IGFBP3/ALX4/TFAP2A/TCF4/BMP7/BMP4/GADD45G/SERPINE2/INHBB/PRLR/TRPS1/PRDM1/PTCH1/APCDD1/DAAM2/INHBA/BCL2/CEBPA/IGFBP2/ROBO2/MYLIP/PREX2/TNN/F2R/TWIST1/ITGA8/CPE/SOX18",30
"clean_D1","GO_BP","GO:0007275","multicellular organism development","26/40","352/979",0.0738636363636364,1.8078125,3.90674223259281,0.000130690927811889,0.00201136627803631,0.00136149230460212,"LAMC3/SEMA3G/ALX4/TFAP2A/TCF4/BMP7/BMP4/SERPINE2/INHBB/PRLR/TRPS1/PRDM1/PTCH1/APCDD1/DAAM2/INHBA/BCL2/CEBPA/ROBO2/MYLIP/PREX2/TNN/TWIST1/ITGA8/CPE/SOX18",26
"clean_D1","GO_BP","GO:0001657","ureteric bud development","5/40","14/979",0.357142857142857,8.74107142857143,6.01822004548864,0.000135077956114674,0.00201136627803631,0.00136149230460212,"BMP7/BMP4/PTCH1/BCL2/ROBO2",5
"clean_D1","GO_BP","GO:0001823","mesonephros development","5/40","14/979",0.357142857142857,8.74107142857143,6.01822004548864,0.000135077956114674,0.00201136627803631,0.00136149230460212,"BMP7/BMP4/PTCH1/BCL2/ROBO2",5
"clean_D1","GO_BP","GO:0035051","cardiocyte differentiation","5/40","14/979",0.357142857142857,8.74107142857143,6.01822004548864,0.000135077956114674,0.00201136627803631,0.00136149230460212,"BMP7/BMP4/INHBA/TWIST1/SOX18",5
"clean_D1","GO_BP","GO:0048593","camera-type eye morphogenesis","5/40","14/979",0.357142857142857,8.74107142857143,6.01822004548864,0.000135077956114674,0.00201136627803631,0.00136149230460212,"TFAP2A/BMP7/BMP4/PRDM1/TWIST1",5
"clean_D1","GO_BP","GO:0072163","mesonephric epithelium development","5/40","14/979",0.357142857142857,8.74107142857143,6.01822004548864,0.000135077956114674,0.00201136627803631,0.00136149230460212,"BMP7/BMP4/PTCH1/BCL2/ROBO2",5
"clean_D1","GO_BP","GO:0072164","mesonephric tubule development","5/40","14/979",0.357142857142857,8.74107142857143,6.01822004548864,0.000135077956114674,0.00201136627803631,0.00136149230460212,"BMP7/BMP4/PTCH1/BCL2/ROBO2",5
"clean_D1","GO_BP","GO:0022414","reproductive process","11/40","78/979",0.141025641025641,3.45160256410256,4.65587808470212,0.000141664021572268,0.00207435728221523,0.00140413086744632,"BMP7/BMP4/SERPINE2/INHBB/PRLR/PRDM1/PTCH1/INHBA/BCL2/IGFBP2/ROBO2",11
"clean_D1","GO_BP","GO:0051254","positive regulation of RNA metabolic process","12/40","92/979",0.130434782608696,3.19239130434783,4.5573963644506,0.000143124927475752,0.00207435728221523,0.00140413086744632,"ALX4/TFAP2A/TCF4/BMP7/BMP4/PTCH1/INHBA/CEBPA/F2R/TWIST1/ITGA8/SOX18",12
"clean_D1","GO_BP","GO:0001503","ossification","9/40","53/979",0.169811320754717,4.1561320754717,4.87364887914525,0.000150301607234089,0.00212179022160331,0.00143623818806054,"IGFBP3/TFAP2A/BMP7/BMP4/PTCH1/BCL2/CEBPA/IGFBP2/TWIST1",9
"clean_D1","GO_BP","GO:0060322","head development","9/40","53/979",0.169811320754717,4.1561320754717,4.87364887914525,0.000150301607234089,0.00212179022160331,0.00143623818806054,"SEMA3G/BMP7/BMP4/SERPINE2/INHBB/PTCH1/INHBA/BCL2/ROBO2",9
"clean_D1","GO_BP","GO:0043065","positive regulation of apoptotic process","10/40","66/979",0.151515151515152,3.70833333333333,4.7000807655769,0.000164713697831868,0.00229543319927231,0.00155377698764474,"IGFBP3/TFAP2A/BMP7/BMP4/GADD45G/INHBB/INHBA/BCL2/PHLDA1/F2R",10
"clean_D1","GO_BP","GO:0043068","positive regulation of programmed cell death","10/40","67/979",0.149253731343284,3.65298507462686,4.64131896907805,0.000187953825461842,0.00258614947186104,0.00175056261156333,"IGFBP3/TFAP2A/BMP7/BMP4/GADD45G/INHBB/INHBA/BCL2/PHLDA1/F2R",10
"clean_D1","GO_BP","GO:0048706","embryonic skeletal system development","5/40","15/979",0.333333333333333,8.15833333333333,5.76349150379666,0.000196551665853043,0.00267064575977822,0.00180775808462206,"ALX4/TFAP2A/BMP7/BMP4/TWIST1",5
"clean_D1","GO_BP","GO:0008285","negative regulation of cell population proliferation","10/40","68/979",0.147058823529412,3.59926470588235,4.5836600934926,0.000213917076032126,0.00287071434132001,0.00194318435537954,"IGFBP3/TFAP2A/BMP7/BMP4/SERPINE2/PTCH1/INHBA/BCL2/CEBPA/F2R",10
"clean_D1","GO_BP","GO:0045597","positive regulation of cell differentiation","11/40","82/979",0.134146341463415,3.28323170731707,4.45581671654371,0.000226819722885752,0.00297999595858616,0.00201715699903329,"IGFBP3/TCF4/BMP7/BMP4/SERPINE2/PTCH1/INHBA/BCL2/CEBPA/ROBO2/TWIST1",11
"clean_D1","GO_BP","GO:0048609","multicellular organismal reproductive process","8/40","44/979",0.181818181818182,4.45,4.83065759209192,0.000227543389662052,0.00297999595858616,0.00201715699903329,"BMP4/SERPINE2/INHBB/PRDM1/PTCH1/INHBA/BCL2/ROBO2",8
"clean_D1","GO_BP","GO:0003002","regionalization","6/40","24/979",0.25,6.11875,5.23762596744802,0.000247917030948796,0.00320816443620644,0.00217160406808532,"ALX4/BMP4/PTCH1/DAAM2/ROBO2/SOX18",6
"clean_D1","GO_BP","GO:0007507","heart development","9/40","57/979",0.157894736842105,3.86447368421053,4.59709449570479,0.000270621976406976,0.00338723748593067,0.00229281847931588,"BMP7/BMP4/PRDM1/PTCH1/INHBA/ROBO2/TWIST1/CPE/SOX18",9
"clean_D1","GO_BP","GO:0045596","negative regulation of cell differentiation","9/40","57/979",0.157894736842105,3.86447368421053,4.59709449570479,0.000270621976406976,0.00338723748593067,0.00229281847931588,"SEMA3G/BMP7/BMP4/PTCH1/DAAM2/INHBA/CEBPA/IGFBP2/TWIST1",9
"clean_D1","GO_BP","GO:0048729","tissue morphogenesis","10/40","70/979",0.142857142857143,3.49642857142857,4.47149603229068,0.000275037377579188,0.00338723748593067,0.00229281847931588,"TFAP2A/BMP7/BMP4/PTCH1/INHBA/BCL2/ROBO2/TWIST1/ITGA8/SOX18",10
