"program","database","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"ECM-producing fibroblasts","GO_BP","GO:0071695","anatomical structure maturation","5/267","24/1017",0.208333333333333,0.793539325842697,-0.610436074200812,0.797919439896955,0.999999847289107,0.999897118133135,"MMP2/DCHS1/THBS3/RAC3/XBP1",5
"ECM-producing fibroblasts","GO_BP","GO:0120032","regulation of plasma membrane bounded cell projection assembly","5/267","24/1017",0.208333333333333,0.793539325842697,-0.610436074200812,0.797919439896955,0.999999847289107,0.999897118133135,"TGFB3/IFT20/ADAMTS16/EVL/FSCN1",5
"ECM-producing fibroblasts","GO_BP","GO:0003279","cardiac septum development","3/267","15/1017",0.2,0.761797752808989,-0.554280341675098,0.798123171400013,0.999999847289107,0.999897118133135,"ADAMTS6/SEMA3C/DHRS3",3
"ECM-producing fibroblasts","GO_BP","GO:0006195","purine nucleotide catabolic process","3/267","15/1017",0.2,0.761797752808989,-0.554280341675098,0.798123171400013,0.999999847289107,0.999897118133135,"UCHL1/COL6A1/PGM1",3
"ECM-producing fibroblasts","GO_BP","GO:0009142","nucleoside triphosphate biosynthetic process","3/267","15/1017",0.2,0.761797752808989,-0.554280341675098,0.798123171400013,0.999999847289107,0.999897118133135,"AK1/IMPDH1/NME4",3
"ECM-producing fibroblasts","GO_BP","GO:0009952","anterior/posterior pattern specification","3/267","15/1017",0.2,0.761797752808989,-0.554280341675098,0.798123171400013,0.999999847289107,0.999897118133135,"SFRP2/BASP1/SEMA3C",3
"ECM-producing fibroblasts","GO_BP","GO:0014032","neural crest cell development","3/267","15/1017",0.2,0.761797752808989,-0.554280341675098,0.798123171400013,0.999999847289107,0.999897118133135,"FN1/SEMA3B/SEMA3C",3
"ECM-producing fibroblasts","GO_BP","GO:0019722","calcium-mediated signaling","3/267","15/1017",0.2,0.761797752808989,-0.554280341675098,0.798123171400013,0.999999847289107,0.999897118133135,"GRIN2D/RYR2/LMCD1",3
"ECM-producing fibroblasts","GO_BP","GO:0032635","interleukin-6 production","3/267","15/1017",0.2,0.761797752808989,-0.554280341675098,0.798123171400013,0.999999847289107,0.999897118133135,"C1QTNF3/SPON2/XBP1",3
"ECM-producing fibroblasts","GO_BP","GO:0032640","tumor necrosis factor production","3/267","15/1017",0.2,0.761797752808989,-0.554280341675098,0.798123171400013,0.999999847289107,0.999897118133135,"FOXP1/SPON2/THBS1",3
"ECM-producing fibroblasts","GO_BP","GO:0032675","regulation of interleukin-6 production","3/267","15/1017",0.2,0.761797752808989,-0.554280341675098,0.798123171400013,0.999999847289107,0.999897118133135,"C1QTNF3/SPON2/XBP1",3
"ECM-producing fibroblasts","GO_BP","GO:0032680","regulation of tumor necrosis factor production","3/267","15/1017",0.2,0.761797752808989,-0.554280341675098,0.798123171400013,0.999999847289107,0.999897118133135,"FOXP1/SPON2/THBS1",3
"ECM-producing fibroblasts","GO_BP","GO:0033157","regulation of intracellular protein transport","3/267","15/1017",0.2,0.761797752808989,-0.554280341675098,0.798123171400013,0.999999847289107,0.999897118133135,"CDKN2A/FLNA/XBP1",3
"ECM-producing fibroblasts","GO_BP","GO:0035821","modulation of process of another organism","3/267","15/1017",0.2,0.761797752808989,-0.554280341675098,0.798123171400013,0.999999847289107,0.999897118133135,"LRRC15/PPIB/FBLN1",3
"ECM-producing fibroblasts","GO_BP","GO:0045787","positive regulation of cell cycle","3/267","15/1017",0.2,0.761797752808989,-0.554280341675098,0.798123171400013,0.999999847289107,0.999897118133135,"IGF2/RAD51B/FNTB",3
"ECM-producing fibroblasts","GO_BP","GO:0051261","protein depolymerization","3/267","15/1017",0.2,0.761797752808989,-0.554280341675098,0.798123171400013,0.999999847289107,0.999897118133135,"CAPZB/MICAL2/CAPG",3
"ECM-producing fibroblasts","GO_BP","GO:0055088","lipid homeostasis","3/267","15/1017",0.2,0.761797752808989,-0.554280341675098,0.798123171400013,0.999999847289107,0.999897118133135,"RCN3/C1QTNF3/XBP1",3
"ECM-producing fibroblasts","GO_BP","GO:0071706","tumor necrosis factor superfamily cytokine production","3/267","15/1017",0.2,0.761797752808989,-0.554280341675098,0.798123171400013,0.999999847289107,0.999897118133135,"FOXP1/SPON2/THBS1",3
"ECM-producing fibroblasts","GO_BP","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","3/267","15/1017",0.2,0.761797752808989,-0.554280341675098,0.798123171400013,0.999999847289107,0.999897118133135,"FOXP1/SPON2/THBS1",3
"ECM-producing fibroblasts","GO_BP","GO:2000027","regulation of animal organ morphogenesis","3/267","15/1017",0.2,0.761797752808989,-0.554280341675098,0.798123171400013,0.999999847289107,0.999897118133135,"SFRP2/SULF1/MAGED1",3
"ECM-producing fibroblasts","GO_BP","GO:0009605","response to external stimulus","49/267","203/1017",0.241379310344828,0.919411080976366,-0.765390380893665,0.803050522581498,0.999999847289107,0.999897118133135,"COL1A1/NBL1/LRRC15/POSTN/SSC5D/COL11A1/MDK/C1QTNF3/MMP2/LGALS1/FOXP1/PIEZO2/SEMA3B/SCX/SPON2/LOX/COL6A1/GRIN2D/THBS1/HMCN1/DPP4/FAP/ACTA2/PPP1R14B/PPIB/RYR2/NAGK/RBP4/PTN/DAPK3/COTL1/KCNK6/TNFAIP6/CADM1/PLAUR/TUBB2B/TUBA1A/RAC3/KRT16/ADAMTS4/SEMA3C/S100A9/METRNL/EMILIN1/PLXNA3/CAMK1D/S100A8/XBP1/SEC61A1",49
"ECM-producing fibroblasts","GO_BP","GO:1901699","cellular response to nitrogen compound","11/267","50/1017",0.22,0.837977528089888,-0.700678629481728,0.805019630484932,0.999999847289107,0.999897118133135,"IGF2/SCX/DRD4/ACTB/COL6A1/FAM114A1/GRIN2D/FBN1/FLNA/RYR2/XBP1",11
"ECM-producing fibroblasts","GO_BP","GO:0006950","response to stress","74/267","301/1017",0.245847176079734,0.936429131359886,-0.783892907984842,0.805379815925829,0.999999847289107,0.999897118133135,"COL1A1/COMP/COL5A1/FN1/COL3A1/RCN3/LRRC15/POSTN/SSC5D/CREB3L1/SFRP2/SERPINH1/MDK/C1QTNF3/MMP2/LGALS1/NREP/KCNMA1/FOXP1/PYCR1/ANGPTL2/TGFB3/UCHL1/DRD4/CDKN2A/SPON2/MARCKS/TNFRSF12A/FKBP10/ACTB/ATOX1/MYL9/HSPG2/P4HB/COL6A1/FAM114A1/THBS1/ZMAT3/DPP4/FAP/PLOD1/SULF2/PPP1R14B/FLNA/RYR2/PRDX4/FBLN1/VKORC1/NAGK/PTN/DAPK3/COTL1/KCNK6/TNFAIP6/CADM1/IGFBP6/ECM1/PLAUR/RAD51B/KRT16/ADAMTS4/ITGB5/GPX8/S100A9/METRNL/ACKR1/EMILIN1/CAMK1D/S100A8/HM13/EYA4/XBP1/SEC61A1/GCN1",74
"ECM-producing fibroblasts","GO_BP","GO:0002757","immune response-activating signaling pathway","7/267","33/1017",0.212121212121212,0.807967313585291,-0.668815656605571,0.805804570713288,0.999999847289107,0.999897118133135,"FOXP1/PLPP4/NAGK/KCNK6/PHPT1/S100A9/S100A8",7
"ECM-producing fibroblasts","GO_BP","GO:0006873","intracellular monoatomic ion homeostasis","7/267","33/1017",0.212121212121212,0.807967313585291,-0.668815656605571,0.805804570713288,0.999999847289107,0.999897118133135,"KCNMA1/FTL/DRD4/ATOX1/FLNA/RYR2/CYB561",7
"ECM-producing fibroblasts","GO_BP","GO:0030003","intracellular monoatomic cation homeostasis","7/267","33/1017",0.212121212121212,0.807967313585291,-0.668815656605571,0.805804570713288,0.999999847289107,0.999897118133135,"KCNMA1/FTL/DRD4/ATOX1/FLNA/RYR2/CYB561",7
"ECM-producing fibroblasts","GO_BP","GO:0034599","cellular response to oxidative stress","7/267","33/1017",0.212121212121212,0.807967313585291,-0.668815656605571,0.805804570713288,0.999999847289107,0.999897118133135,"MMP2/FOXP1/PYCR1/CDKN2A/GPX8/HM13/XBP1",7
"ECM-producing fibroblasts","GO_BP","GO:0051251","positive regulation of lymphocyte activation","7/267","33/1017",0.212121212121212,0.807967313585291,-0.668815656605571,0.805804570713288,0.999999847289107,0.999897118133135,"IGF2/MDK/LGALS1/ACTB/DPP4/XBP1/HLA-DRA",7
"ECM-producing fibroblasts","GO_BP","GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","7/267","33/1017",0.212121212121212,0.807967313585291,-0.668815656605571,0.805804570713288,0.999999847289107,0.999897118133135,"FN1/IGF2/RCN3/LOX/THBS1/MYDGF/XBP1",7
"ECM-producing fibroblasts","GO_BP","GO:0048568","embryonic organ development","10/267","46/1017",0.217391304347826,0.828041035661944,-0.711813097201984,0.810037326406404,0.999999847289107,0.999897118133135,"SPARC/CTHRC1/IGF2/COL11A1/MFAP2/FBN1/RYR2/MICAL2/RBP4/TUBB2B",10
"ECM-producing fibroblasts","GO_BP","GO:0003231","cardiac ventricle development","4/267","20/1017",0.2,0.761797752808989,-0.641630686008246,0.813328463199409,0.999999847289107,0.999897118133135,"SFRP2/COL11A1/RYR2/SEMA3C",4
"ECM-producing fibroblasts","GO_BP","GO:0016053","organic acid biosynthetic process","4/267","20/1017",0.2,0.761797752808989,-0.641630686008246,0.813328463199409,0.999999847289107,0.999897118133135,"CTHRC1/PYCR1/ALDH18A1/XBP1",4
"ECM-producing fibroblasts","GO_BP","GO:0045598","regulation of fat cell differentiation","4/267","20/1017",0.2,0.761797752808989,-0.641630686008246,0.813328463199409,0.999999847289107,0.999897118133135,"SFRP2/TGFB1I1/METRNL/XBP1",4
"ECM-producing fibroblasts","GO_BP","GO:0051495","positive regulation of cytoskeleton organization","4/267","20/1017",0.2,0.761797752808989,-0.641630686008246,0.813328463199409,0.999999847289107,0.999897118133135,"TGFB3/FLNA/EVL/PLXNA3",4
"ECM-producing fibroblasts","GO_BP","GO:0072073","kidney epithelium development","4/267","20/1017",0.2,0.761797752808989,-0.641630686008246,0.813328463199409,0.999999847289107,0.999897118133135,"BASP1/DCHS1/MAGED1/ADAMTS16",4
"ECM-producing fibroblasts","GO_BP","GO:0009205","purine ribonucleoside triphosphate metabolic process","6/267","29/1017",0.206896551724138,0.788066640836885,-0.690544549016642,0.815654756316909,0.999999847289107,0.999897118133135,"UCHL1/AK1/COL6A1/PGM1/IMPDH1/NME4",6
"ECM-producing fibroblasts","GO_BP","GO:0060560","developmental growth involved in morphogenesis","6/267","29/1017",0.206896551724138,0.788066640836885,-0.690544549016642,0.815654756316909,0.999999847289107,0.999897118133135,"FN1/POSTN/SFRP2/CRABP2/TNFRSF12A/PLXNA3",6
"ECM-producing fibroblasts","GO_BP","GO:0002684","positive regulation of immune system process","22/267","96/1017",0.229166666666667,0.872893258426966,-0.780452075595522,0.815887633235666,0.999999847289107,0.999897118133135,"IGF2/MDK/LGALS1/FOXP1/PLPP4/SPON2/ACTB/P4HB/THBS1/DPP4/NAGK/RBP4/PTN/KCNK6/CADM1/PHPT1/S100A9/CAMK1D/S100A8/XBP1/CD99/HLA-DRA",22
"ECM-producing fibroblasts","GO_BP","GO:0043434","response to peptide hormone","9/267","42/1017",0.214285714285714,0.816211878009631,-0.725456924362038,0.815967942830697,0.999999847289107,0.999897118133135,"COL1A1/COL3A1/IGF2/COL6A1/FAM114A1/FBN1/RBP4/XBP1/INPPL1",9
"ECM-producing fibroblasts","GO_BP","GO:0080135","regulation of cellular response to stress","8/267","38/1017",0.210526315789474,0.801892371377883,-0.742289820455033,0.823025304790974,0.999999847289107,0.999897118133135,"CREB3L1/SFRP2/CDKN2A/ACTB/PTN/IGFBP6/EYA4/XBP1",8
"ECM-producing fibroblasts","GO_BP","GO:0098771","inorganic ion homeostasis","8/267","38/1017",0.210526315789474,0.801892371377883,-0.742289820455033,0.823025304790974,0.999999847289107,0.999897118133135,"SFRP4/KCNMA1/FTL/DRD4/ATOX1/FLNA/RYR2/CYB561",8
"ECM-producing fibroblasts","GO_BP","GO:0098655","monoatomic cation transmembrane transport","11/267","51/1017",0.215686274509804,0.821546596166557,-0.779817925393547,0.826677508940234,0.999999847289107,0.999897118133135,"KCNMA1/PIEZO2/ATOX1/TSPAN13/GRIN2D/FLNA/RYR2/KCNK6/NCS1/KCNJ12/SEC61A1",11
"ECM-producing fibroblasts","GO_BP","GO:0000302","response to reactive oxygen species","5/267","25/1017",0.2,0.761797752808989,-0.719170518126824,0.828044929563902,0.999999847289107,0.999897118133135,"COL1A1/MMP2/FOXP1/CDKN2A/COL6A1",5
"ECM-producing fibroblasts","GO_BP","GO:0009101","glycoprotein biosynthetic process","5/267","25/1017",0.2,0.761797752808989,-0.719170518126824,0.828044929563902,0.999999847289107,0.999897118133135,"GXYLT2/CHPF/GALNT15/CHST6/OST4",5
"ECM-producing fibroblasts","GO_BP","GO:0042445","hormone metabolic process","5/267","25/1017",0.2,0.761797752808989,-0.719170518126824,0.828044929563902,0.999999847289107,0.999897118133135,"CRABP2/P4HB/DPP4/RBP4/DHRS3",5
"ECM-producing fibroblasts","GO_BP","GO:0043523","regulation of neuron apoptotic process","5/267","25/1017",0.2,0.761797752808989,-0.719170518126824,0.828044929563902,0.999999847289107,0.999897118133135,"MDK/MMP2/PYCR1/TGFB3/HSPG2",5
"ECM-producing fibroblasts","GO_BP","GO:0002090","regulation of receptor internalization","2/267","11/1017",0.181818181818182,0.692543411644535,-0.611438820740886,0.829008091688619,0.999999847289107,0.999897118133135,"SFRP4/DRD4",2
"ECM-producing fibroblasts","GO_BP","GO:0002705","positive regulation of leukocyte mediated immunity","2/267","11/1017",0.181818181818182,0.692543411644535,-0.611438820740886,0.829008091688619,0.999999847289107,0.999897118133135,"CADM1/HLA-DRA",2
"ECM-producing fibroblasts","GO_BP","GO:0002708","positive regulation of lymphocyte mediated immunity","2/267","11/1017",0.181818181818182,0.692543411644535,-0.611438820740886,0.829008091688619,0.999999847289107,0.999897118133135,"CADM1/HLA-DRA",2
"ECM-producing fibroblasts","GO_BP","GO:0007088","regulation of mitotic nuclear division","2/267","11/1017",0.181818181818182,0.692543411644535,-0.611438820740886,0.829008091688619,0.999999847289107,0.999897118133135,"IGF2/DAPK3",2
"ECM-producing fibroblasts","GO_BP","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","2/267","11/1017",0.181818181818182,0.692543411644535,-0.611438820740886,0.829008091688619,0.999999847289107,0.999897118133135,"SFRP2/THBS1",2
"ECM-producing fibroblasts","GO_BP","GO:0009791","post-embryonic development","2/267","11/1017",0.181818181818182,0.692543411644535,-0.611438820740886,0.829008091688619,0.999999847289107,0.999897118133135,"SEMA3C/INPPL1",2
"ECM-producing fibroblasts","GO_BP","GO:0010906","regulation of glucose metabolic process","2/267","11/1017",0.181818181818182,0.692543411644535,-0.611438820740886,0.829008091688619,0.999999847289107,0.999897118133135,"IGF2/C1QTNF3",2
"ECM-producing fibroblasts","GO_BP","GO:0032760","positive regulation of tumor necrosis factor production","2/267","11/1017",0.181818181818182,0.692543411644535,-0.611438820740886,0.829008091688619,0.999999847289107,0.999897118133135,"SPON2/THBS1",2
"ECM-producing fibroblasts","GO_BP","GO:0043467","regulation of generation of precursor metabolites and energy","2/267","11/1017",0.181818181818182,0.692543411644535,-0.611438820740886,0.829008091688619,0.999999847289107,0.999897118133135,"IGF2/UCHL1",2
"ECM-producing fibroblasts","GO_BP","GO:0043484","regulation of RNA splicing","2/267","11/1017",0.181818181818182,0.692543411644535,-0.611438820740886,0.829008091688619,0.999999847289107,0.999897118133135,"FASTK/AHNAK2",2
"ECM-producing fibroblasts","GO_BP","GO:0045055","regulated exocytosis","2/267","11/1017",0.181818181818182,0.692543411644535,-0.611438820740886,0.829008091688619,0.999999847289107,0.999897118133135,"SDF4/RAB15",2
"ECM-producing fibroblasts","GO_BP","GO:0048145","regulation of fibroblast proliferation","2/267","11/1017",0.181818181818182,0.692543411644535,-0.611438820740886,0.829008091688619,0.999999847289107,0.999897118133135,"FN1/FBLN1",2
"ECM-producing fibroblasts","GO_BP","GO:0050864","regulation of B cell activation","2/267","11/1017",0.181818181818182,0.692543411644535,-0.611438820740886,0.829008091688619,0.999999847289107,0.999897118133135,"CDKN2A/XBP1",2
"ECM-producing fibroblasts","GO_BP","GO:0051208","sequestering of calcium ion","2/267","11/1017",0.181818181818182,0.692543411644535,-0.611438820740886,0.829008091688619,0.999999847289107,0.999897118133135,"FLNA/RYR2",2
"ECM-producing fibroblasts","GO_BP","GO:0051282","regulation of sequestering of calcium ion","2/267","11/1017",0.181818181818182,0.692543411644535,-0.611438820740886,0.829008091688619,0.999999847289107,0.999897118133135,"FLNA/RYR2",2
"ECM-producing fibroblasts","GO_BP","GO:0051283","negative regulation of sequestering of calcium ion","2/267","11/1017",0.181818181818182,0.692543411644535,-0.611438820740886,0.829008091688619,0.999999847289107,0.999897118133135,"FLNA/RYR2",2
"ECM-producing fibroblasts","GO_BP","GO:0070613","regulation of protein processing","2/267","11/1017",0.181818181818182,0.692543411644535,-0.611438820740886,0.829008091688619,0.999999847289107,0.999897118133135,"THBS1/PLAUR",2
"ECM-producing fibroblasts","GO_BP","GO:0071216","cellular response to biotic stimulus","2/267","11/1017",0.181818181818182,0.692543411644535,-0.611438820740886,0.829008091688619,0.999999847289107,0.999897118133135,"SPON2/XBP1",2
"ECM-producing fibroblasts","GO_BP","GO:0071219","cellular response to molecule of bacterial origin","2/267","11/1017",0.181818181818182,0.692543411644535,-0.611438820740886,0.829008091688619,0.999999847289107,0.999897118133135,"SPON2/XBP1",2
"ECM-producing fibroblasts","GO_BP","GO:0072132","mesenchyme morphogenesis","2/267","11/1017",0.181818181818182,0.692543411644535,-0.611438820740886,0.829008091688619,0.999999847289107,0.999897118133135,"DCHS1/ACTA2",2
"ECM-producing fibroblasts","GO_BP","GO:0090068","positive regulation of cell cycle process","2/267","11/1017",0.181818181818182,0.692543411644535,-0.611438820740886,0.829008091688619,0.999999847289107,0.999897118133135,"IGF2/RAD51B",2
"ECM-producing fibroblasts","GO_BP","GO:0097009","energy homeostasis","2/267","11/1017",0.181818181818182,0.692543411644535,-0.611438820740886,0.829008091688619,0.999999847289107,0.999897118133135,"COL6A1/METRNL",2
"ECM-producing fibroblasts","GO_BP","GO:0099504","synaptic vesicle cycle","2/267","11/1017",0.181818181818182,0.692543411644535,-0.611438820740886,0.829008091688619,0.999999847289107,0.999897118133135,"ACTB/SYNDIG1",2
"ECM-producing fibroblasts","GO_BP","GO:1902850","microtubule cytoskeleton organization involved in mitosis","2/267","11/1017",0.181818181818182,0.692543411644535,-0.611438820740886,0.829008091688619,0.999999847289107,0.999897118133135,"FLNA/INPPL1",2
"ECM-producing fibroblasts","GO_BP","GO:1903052","positive regulation of proteolysis involved in protein catabolic process","2/267","11/1017",0.181818181818182,0.692543411644535,-0.611438820740886,0.829008091688619,0.999999847289107,0.999897118133135,"TGFB1I1/XBP1",2
"ECM-producing fibroblasts","GO_BP","GO:1903317","regulation of protein maturation","2/267","11/1017",0.181818181818182,0.692543411644535,-0.611438820740886,0.829008091688619,0.999999847289107,0.999897118133135,"THBS1/PLAUR",2
"ECM-producing fibroblasts","GO_BP","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","2/267","11/1017",0.181818181818182,0.692543411644535,-0.611438820740886,0.829008091688619,0.999999847289107,0.999897118133135,"SPON2/THBS1",2
"ECM-producing fibroblasts","GO_BP","GO:2000045","regulation of G1/S transition of mitotic cell cycle","2/267","11/1017",0.181818181818182,0.692543411644535,-0.611438820740886,0.829008091688619,0.999999847289107,0.999897118133135,"CDKN2A/ACTB",2
"ECM-producing fibroblasts","GO_BP","GO:0007165","signal transduction","107/267","431/1017",0.248259860788863,0.945619020308141,-0.886969543306684,0.831311286006948,0.999999847289107,0.999897118133135,"COL1A1/ASPN/COMP/COL1A2/CTHRC1/FN1/COL3A1/COL16A1/NBL1/IGF2/RCN3/OGN/POSTN/GPR78/CREB3L1/SFRP2/MDK/SFRP4/C1QTNF3/MMP2/LGALS1/NREP/HTRA1/FOXP1/PYCR1/PLPP4/SEMA3B/SCX/CRABP2/COL6A2/BMP1/ITGA11/TGFB3/UCHL1/SULF1/DRD4/CDKN2A/OLFML3/EPHB3/TNFRSF12A/METRN/LOX/HSPG2/P4HB/COL6A1/SORCS2/FAM114A1/GRIN2D/DCHS1/GLIPR2/ARFGAP1/THBS1/FBN1/ITGBL1/ACTA2/SULF2/ITGA10/FLNA/MAGED1/RYR2/PRDX4/ARHGAP1/FBLN1/TENM3/IFT20/NAGK/RBP4/PTN/DAPK3/PDGFRL/EVL/LRRC32/KCNK6/ARMC9/TNFAIP6/IGFBP6/PHPT1/ECM1/PLAUR/NCS1/TUBA1A/RAC3/DAP/OLFML2B/VSNL1/SDC1/PTPRD/SEMA3C/MYDGF/LMCD1/ITGB5/TGFB1I1/S100A9/METRNL/ACKR1/EMILIN1/PLXNA3/CAMK1D/S100A8/DHRS3/FASTK/EYA4/XBP1/FST/INPPL1/GCN1/RAB15",107
"ECM-producing fibroblasts","GO_BP","GO:0002764","immune response-regulating signaling pathway","7/267","34/1017",0.205882352941176,0.784203569068077,-0.763271084716754,0.831497091675191,0.999999847289107,0.999897118133135,"FOXP1/PLPP4/NAGK/KCNK6/PHPT1/S100A9/S100A8",7
"ECM-producing fibroblasts","GO_BP","GO:0008284","positive regulation of cell population proliferation","22/267","97/1017",0.22680412371134,0.863894358855554,-0.840504285477111,0.831783896166604,0.999999847289107,0.999897118133135,"COMP/CTHRC1/FN1/IGF2/SFRP2/MDK/MMP2/FOXP1/SCX/TGFB3/ACTB/HSPG2/THBS1/DPP4/FLNA/FBLN1/PTN/ECM1/RAD51B/MYDGF/FNTB/XBP1",22
"ECM-producing fibroblasts","GO_BP","GO:0033365","protein localization to organelle","10/267","47/1017",0.212765957446809,0.810423141286158,-0.793633949596614,0.832068824161946,0.999999847289107,0.999897118133135,"COL1A1/CDKN2A/KDELR3/FLNA/MAGED1/IFT20/KDELR2/SNF8/XBP1/SEC61A1",10
"ECM-producing fibroblasts","GO_BP","GO:0003014","renal system process","3/267","16/1017",0.1875,0.714185393258427,-0.687225435975585,0.834479172711376,0.999999847289107,0.999897118133135,"KCNMA1/SULF1/SULF2",3
"ECM-producing fibroblasts","GO_BP","GO:0003073","regulation of systemic arterial blood pressure","3/267","16/1017",0.1875,0.714185393258427,-0.687225435975585,0.834479172711376,0.999999847289107,0.999897118133135,"POSTN/ADAMTS16/KCNK6",3
"ECM-producing fibroblasts","GO_BP","GO:0006109","regulation of carbohydrate metabolic process","3/267","16/1017",0.1875,0.714185393258427,-0.687225435975585,0.834479172711376,0.999999847289107,0.999897118133135,"IGF2/C1QTNF3/UCHL1",3
"ECM-producing fibroblasts","GO_BP","GO:0009166","nucleotide catabolic process","3/267","16/1017",0.1875,0.714185393258427,-0.687225435975585,0.834479172711376,0.999999847289107,0.999897118133135,"UCHL1/COL6A1/PGM1",3
"ECM-producing fibroblasts","GO_BP","GO:0010631","epithelial cell migration","3/267","16/1017",0.1875,0.714185393258427,-0.687225435975585,0.834479172711376,0.999999847289107,0.999897118133135,"GLIPR2/EVL/KRT16",3
"ECM-producing fibroblasts","GO_BP","GO:0030010","establishment of cell polarity","3/267","16/1017",0.1875,0.714185393258427,-0.687225435975585,0.834479172711376,0.999999847289107,0.999897118133135,"IFT20/INPPL1/FSCN1",3
"ECM-producing fibroblasts","GO_BP","GO:0030072","peptide hormone secretion","3/267","16/1017",0.1875,0.714185393258427,-0.687225435975585,0.834479172711376,0.999999847289107,0.999897118133135,"RBP4/PHPT1/VSNL1",3
"ECM-producing fibroblasts","GO_BP","GO:0030879","mammary gland development","3/267","16/1017",0.1875,0.714185393258427,-0.687225435975585,0.834479172711376,0.999999847289107,0.999897118133135,"TGFB3/CDKN2A/XBP1",3
"ECM-producing fibroblasts","GO_BP","GO:0042471","ear morphogenesis","3/267","16/1017",0.1875,0.714185393258427,-0.687225435975585,0.834479172711376,0.999999847289107,0.999897118133135,"SPARC/CTHRC1/COL11A1",3
"ECM-producing fibroblasts","GO_BP","GO:0044282","small molecule catabolic process","3/267","16/1017",0.1875,0.714185393258427,-0.687225435975585,0.834479172711376,0.999999847289107,0.999897118133135,"NAGK/ALDH1L2/PGM1",3
"ECM-producing fibroblasts","GO_BP","GO:0045216","cell-cell junction organization","3/267","16/1017",0.1875,0.714185393258427,-0.687225435975585,0.834479172711376,0.999999847289107,0.999897118133135,"TGFB3/ACTB/FSCN1",3
"ECM-producing fibroblasts","GO_BP","GO:0046632","alpha-beta T cell differentiation","3/267","16/1017",0.1875,0.714185393258427,-0.687225435975585,0.834479172711376,0.999999847289107,0.999897118133135,"LGALS1/FOXP1/HLA-DRA",3
"ECM-producing fibroblasts","GO_BP","GO:0048593","camera-type eye morphogenesis","3/267","16/1017",0.1875,0.714185393258427,-0.687225435975585,0.834479172711376,0.999999847289107,0.999897118133135,"COL8A1/TENM3/RBP4",3
"ECM-producing fibroblasts","GO_BP","GO:0048864","stem cell development","3/267","16/1017",0.1875,0.714185393258427,-0.687225435975585,0.834479172711376,0.999999847289107,0.999897118133135,"FN1/SEMA3B/SEMA3C",3
"ECM-producing fibroblasts","GO_BP","GO:0050768","negative regulation of neurogenesis","3/267","16/1017",0.1875,0.714185393258427,-0.687225435975585,0.834479172711376,0.999999847289107,0.999897118133135,"PTN/IDH2/PLXNA3",3
"ECM-producing fibroblasts","GO_BP","GO:0061326","renal tubule development","3/267","16/1017",0.1875,0.714185393258427,-0.687225435975585,0.834479172711376,0.999999847289107,0.999897118133135,"DCHS1/MAGED1/ADAMTS16",3
"ECM-producing fibroblasts","GO_BP","GO:0071677","positive regulation of mononuclear cell migration","3/267","16/1017",0.1875,0.714185393258427,-0.687225435975585,0.834479172711376,0.999999847289107,0.999897118133135,"MDK/P4HB/THBS1",3
"ECM-producing fibroblasts","GO_BP","GO:0072523","purine-containing compound catabolic process","3/267","16/1017",0.1875,0.714185393258427,-0.687225435975585,0.834479172711376,0.999999847289107,0.999897118133135,"UCHL1/COL6A1/PGM1",3
"ECM-producing fibroblasts","GO_BP","GO:0090132","epithelium migration","3/267","16/1017",0.1875,0.714185393258427,-0.687225435975585,0.834479172711376,0.999999847289107,0.999897118133135,"GLIPR2/EVL/KRT16",3
"ECM-producing fibroblasts","GO_BP","GO:0098773","skin epidermis development","3/267","16/1017",0.1875,0.714185393258427,-0.687225435975585,0.834479172711376,0.999999847289107,0.999897118133135,"COL6A1/KRT16/FST",3
"ECM-producing fibroblasts","GO_BP","GO:0098869","cellular oxidant detoxification","3/267","16/1017",0.1875,0.714185393258427,-0.687225435975585,0.834479172711376,0.999999847289107,0.999897118133135,"PRDX4/GPX8/S100A9",3
"ECM-producing fibroblasts","GO_BP","GO:0099003","vesicle-mediated transport in synapse","3/267","16/1017",0.1875,0.714185393258427,-0.687225435975585,0.834479172711376,0.999999847289107,0.999897118133135,"DRD4/ACTB/SYNDIG1",3
"ECM-producing fibroblasts","GO_BP","GO:0120034","positive regulation of plasma membrane bounded cell projection assembly","3/267","16/1017",0.1875,0.714185393258427,-0.687225435975585,0.834479172711376,0.999999847289107,0.999897118133135,"TGFB3/IFT20/FSCN1",3
"ECM-producing fibroblasts","GO_BP","GO:0009719","response to endogenous stimulus","38/267","162/1017",0.234567901234568,0.893466500208073,-0.881926713140636,0.836310705557896,0.999999847289107,0.999897118133135,"COL1A1/ASPN/COMP/COL1A2/COL3A1/NBL1/IGF2/POSTN/CREB3L1/SFRP2/MDK/SFRP4/MMP2/NREP/HTRA1/FOXP1/SCX/TGFB3/SULF1/LOX/COL6A1/FAM114A1/THBS1/FBN1/ACTA2/MXRA5/SULF2/RBP4/PDGFRL/LRRC32/TNFAIP6/ITGB5/TGFB1I1/EMILIN1/DHRS3/XBP1/FST/INPPL1",38
