"program","database","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","52/134","101/472",0.514851485148515,1.81350672380671,5.80015208803524,2.04842574915652e-08,6.3501198223852e-07,6.2530891290041e-07,"COL1A1/SPARC/COMP/COL1A2/COL5A1/CTHRC1/FN1/COL3A1/COL16A1/COL12A1/LRRC15/COL5A2/POSTN/ADAM12/COL11A1/SERPINH1/SFRP4/MMP2/LGALS1/HTRA1/TAGLN/THBS2/BGN/COL6A2/BMP1/ELN/P3H1/BASP1/TNFRSF12A/LOX/MYL9/THBS1/FBN1/FAP/ACTA2/PLOD1/MXRA5/PPIB/FLNA/FBLN1/EDIL3/CADM1/TPM2/PCOLCE/EFEMP2/ECM1/PLAUR/SDC1/QSOX1/ITGB5/CAPG/TPM4",52
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_JUNCTION","16/134","35/472",0.457142857142857,1.61023454157783,2.35990539439947,0.0177086872302893,0.274484652069484,0.270290489304416,"CERCAM/COL16A1/MDK/MMP2/BMP1/FLNC/ACTB/MYL9/FBN1/ITGA10/EVL/THBS3/ACTN1/CD99/INPPL1/FSCN1",16
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_MYOGENESIS","HALLMARK_MYOGENESIS","14/134","34/472",0.411764705882353,1.4503950834065,1.71474895518309,0.0674995989254214,0.697495855562688,0.68683802415341,"COL1A1/SPARC/COL3A1/AEBP1/ADAM12/PDLIM7/TAGLN/COL6A2/EPHB3/AK1/TPM2/SMTN/ITGB5/FST",14
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_PEROXISOME","HALLMARK_PEROXISOME","5/134","11/472",0.454545454545455,1.6010854816825,1.26878086676761,0.173739678939418,0.999997628762626,0.984717529172025,"CRABP2/CADM1/IDH2/SEMA3C/DHRS3",5
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL2_STAT5_SIGNALING","9/134","24/472",0.375,1.32089552238806,1.01492692411011,0.213299633390043,0.999997628762626,0.984717529172025,"CKAP4/TNFRSF9/COL6A1/GLIPR2/ECM1/NCS1/DHRS3/CAPG/XBP1",9
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","8/134","21/472",0.380952380952381,1.34186211798152,1.00803789314051,0.219223419819673,0.999997628762626,0.984717529172025,"KDELR3/ARFGAP1/YIF1A/FKBP14/ALDH18A1/XPOT/TUBB2A/XBP1",8
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_GLYCOLYSIS","HALLMARK_GLYCOLYSIS","11/134","31/472",0.354838709677419,1.24987963408763,0.905309163087238,0.237953917758482,0.999997628762626,0.984717529172025,"COL5A1/CHPF/HDLBP/B4GALT2/P4HA2/KDELR3/CHST6/GMPPA/PLOD1/SDC1/QSOX1",11
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_EARLY","6/134","16/472",0.375,1.32089552238806,0.82138303728537,0.285752583491297,0.999997628762626,0.984717529172025,"NBL1/SEMA3B/OLFML3/TUBB2B/DHRS3/XBP1",6
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_DN","4/134","10/472",0.4,1.4089552238806,0.822165549489124,0.306755798384231,0.999997628762626,0.984717529172025,"COPZ2/RYR2/FGGY/CAMK1D",4
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_DN","6/134","17/472",0.352941176470588,1.243195785777,0.642361213627177,0.344622630594339,0.999997628762626,0.984717529172025,"COL1A1/COL1A2/COL3A1/COL5A2/COL11A1/KCNMA1",6
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_HYPOXIA","HALLMARK_HYPOXIA","11/134","34/472",0.323529411764706,1.13959613696225,0.531471898390081,0.361002105093063,0.999997628762626,0.984717529172025,"COL5A1/HDLBP/BGN/CSRP2/TGFB3/P4HA2/LOX/KDELR3/NAGK/PLAUR/PGM1",11
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_MITOTIC_SPINDLE","HALLMARK_MITOTIC_SPINDLE","5/134","15/472",0.333333333333333,1.17412935323383,0.431086099407003,0.428820488660317,0.999997628762626,0.984717529172025,"MARCKS/PALLD/FLNA/CAPZB/FSCN1",5
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE","7/134","22/472",0.318181818181818,1.12075983717775,0.364864915683894,0.438622995350659,0.999997628762626,0.984717529172025,"NBL1/MDK/SEMA3B/TSPAN13/IDH2/S100A9/XBP1",7
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_COAGULATION","HALLMARK_COAGULATION","9/134","31/472",0.290322580645161,1.02262879152624,0.0819836814356456,0.538912072683545,0.999997628762626,0.984717529172025,"SPARC/COMP/FN1/MMP2/HTRA1/BMP1/THBS1/FBN1/DPP4",9
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_DNA_REPAIR","HALLMARK_DNA_REPAIR","3/134","14/472",0.214285714285714,0.754797441364605,-0.585815392974862,0.80960198460067,0.999997628762626,0.984717529172025,"AK1/NME4/SEC61A1",3
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_HEME_METABOLISM","HALLMARK_HEME_METABOLISM","2/134","10/472",0.2,0.704477611940299,-0.594119630652725,0.826889441022439,0.999997628762626,0.984717529172025,"P4HA2/ACKR1",2
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_P53_PATHWAY","HALLMARK_P53_PATHWAY","5/134","23/472",0.217391304347826,0.765736534717716,-0.724519057186932,0.831512314357323,0.999997628762626,0.984717529172025,"CDKN2A/AK1/ZMAT3/SDC1/SEC61A1",5
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_TNFA_SIGNALING_VIA_NFKB","5/134","24/472",0.208333333333333,0.733830845771144,-0.841838611471176,0.860298124356231,0.999997628762626,0.984717529172025,"TNFRSF9/MARCKS/TNFAIP6/PLAUR/TUBB2A",5
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_MTORC1_SIGNALING","HALLMARK_MTORC1_SIGNALING","3/134","16/472",0.1875,0.66044776119403,-0.86913786503452,0.878958391606217,0.999997628762626,0.984717529172025,"SERPINH1/PGM1/XBP1",3
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_APOPTOSIS","HALLMARK_APOPTOSIS","5/134","25/472",0.2,0.704477611940299,-0.955017067129788,0.884894570935655,0.999997628762626,0.984717529172025,"MMP2/BGN/TNFRSF12A/IGFBP6/DAP",5
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_XENOBIOTIC_METABOLISM","HALLMARK_XENOBIOTIC_METABOLISM","4/134","23/472",0.173913043478261,0.612589227774173,-1.1981658646554,0.930934073507398,0.999997628762626,0.984717529172025,"PYCR1/FBLN1/RBP4/SSR3",4
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_KRAS_SIGNALING_UP","HALLMARK_KRAS_SIGNALING_UP","6/134","33/472",0.181818181818182,0.640434192672999,-1.34712407762361,0.944705492099287,0.999997628762626,0.984717529172025,"IGF2/SEMA3B/TSPAN13/ITGBL1/RBP4/PLAUR",6
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ALLOGRAFT_REJECTION","4/134","24/472",0.166666666666667,0.587064676616915,-1.3060299953665,0.945061263337632,0.999997628762626,0.984717529172025,"CDKN2A/FLNA/CAPG/HLA-DRA",4
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT","5/134","29/472",0.172413793103448,0.60730828615543,-1.37294574606254,0.949883431422898,0.999997628762626,0.984717529172025,"FN1/ATOX1/DPP4/PLAUR/S100A9",5
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INFLAMMATORY_RESPONSE","3/134","20/472",0.15,0.528358208955224,-1.35569677506702,0.954611643721579,0.999997628762626,0.984717529172025,"TNFRSF9/TNFAIP6/PLAUR",3
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_UV_RESPONSE_UP","HALLMARK_UV_RESPONSE_UP","2/134","17/472",0.117647058823529,0.414398595258999,-1.54676869851743,0.975416335575521,0.999997628762626,0.984717529172025,"NPTX2/PTPRD",2
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_FATTY_ACID_METABOLISM","1/134","11/472",0.0909090909090909,0.320217096336499,-1.43489664616382,0.975773259462225,0.999997628762626,0.984717529172025,"LGALS1",1
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V1","2/134","20/472",0.1,0.352238805970149,-1.86193797588319,0.989977059142891,0.999997628762626,0.984717529172025,"PRDX4/XPOT",2
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_OXIDATIVE_PHOSPHORYLATION","1/134","17/472",0.0588235294117647,0.2071992976295,-2.09405117655358,0.996955407713584,0.999997628762626,0.984717529172025,"IDH2",1
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_ADIPOGENESIS","HALLMARK_ADIPOGENESIS","1/134","24/472",0.0416666666666667,0.146766169154229,-2.69860414705246,0.999740271521065,0.999997628762626,0.984717529172025,"PGM1",1
"ECM-producing fibroblasts","MSigDB_Hallmark","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","1/134","37/472",0.027027027027027,0.0951996772892295,-3.60589837614409,0.999997628762626,0.999997628762626,0.984717529172025,"TNFAIP6",1
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_ECM_RECEPTOR_INTERACTION","KEGG_ECM_RECEPTOR_INTERACTION","18/88","31/432",0.580645161290323,2.85043988269795,5.40237081724738,1.67808596844696e-06,5.03425790534087e-05,4.23937507818179e-05,"COL1A1/COMP/COL1A2/COL5A1/FN1/COL3A1/COL5A2/COL11A1/THBS2/COL6A2/ITGA11/HSPG2/COL6A1/THBS1/ITGA10/THBS3/SDC1/ITGB5",18
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_FOCAL_ADHESION","KEGG_FOCAL_ADHESION","22/88","49/432",0.448979591836735,2.20408163265306,4.52225798749784,2.9429320522214e-05,0.000441439807833211,0.000371738785543756,"COL1A1/COMP/COL1A2/COL5A1/FN1/COL3A1/COL5A2/COL11A1/THBS2/COL6A2/ITGA11/FLNC/ACTB/MYL9/COL6A1/THBS1/ITGA10/FLNA/THBS3/RAC3/ITGB5/ACTN1",22
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_DILATED_CARDIOMYOPATHY","KEGG_DILATED_CARDIOMYOPATHY","8/88","16/432",0.5,2.45454545454545,2.99530722029617,0.00678259076568038,0.0678259076568038,0.0571165538162559,"ITGA11/TGFB3/ACTB/ITGA10/RYR2/TPM2/ITGB5/TPM4",8
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM","KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM","8/88","17/432",0.470588235294118,2.31016042780749,2.78436162815509,0.010677276572491,0.0800795742936828,0.067435430984154,"ITGA11/TGFB3/ACTB/ITGA10/RYR2/TPM2/ITGB5/TPM4",8
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","9/88","24/432",0.375,1.84090909090909,2.14153578953713,0.0358385763786196,0.215031458271717,0.18107912275513,"FN1/ITGA11/ENAH/ACTB/MYL9/ITGA10/RAC3/ITGB5/ACTN1",9
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC","KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC","6/88","14/432",0.428571428571429,2.1038961038961,2.1213133610289,0.0447351957091215,0.223675978545608,0.188358718775249,"ITGA11/ACTB/ITGA10/RYR2/ITGB5/ACTN1",6
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION","KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION","5/88","12/432",0.416666666666667,2.04545454545455,1.85554667367052,0.0747247809945514,0.314950248381643,0.265221261795068,"MMP2/ACTB/MYL9/ACTN1/CD99",5
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_TGF_BETA_SIGNALING_PATHWAY","KEGG_TGF_BETA_SIGNALING_PATHWAY","6/88","16/432",0.375,1.84090909090909,1.73166198673372,0.0839867329017716,0.314950248381643,0.265221261795068,"COMP/THBS2/TGFB3/THBS1/THBS3/FST",6
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_GAP_JUNCTION","KEGG_GAP_JUNCTION","4/88","10/432",0.4,1.96363636363636,1.55760633372396,0.125006150004921,0.375018450014762,0.315805010538747,"TUBA1C/TUBB2B/TUBA1A/TUBB2A",4
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION","KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION","4/88","10/432",0.4,1.96363636363636,1.55760633372396,0.125006150004921,0.375018450014762,0.315805010538747,"KCNMA1/MYL9/ACTA2/MYL6",4
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_P53_SIGNALING_PATHWAY","KEGG_P53_SIGNALING_PATHWAY","4/88","13/432",0.307692307692308,1.51048951048951,0.944174435311918,0.262069897656404,0.714736084517464,0.601883018541023,"CDKN2A/THBS1/ZMAT3/TP53I3",4
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_AXON_GUIDANCE","KEGG_AXON_GUIDANCE","5/88","18/432",0.277777777777778,1.36363636363636,0.796166936393213,0.295229439534439,0.738073598836098,0.621535662177766,"SEMA3B/EPHB3/RAC3/SEMA3C/PLXNA3",5
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_VIRAL_MYOCARDITIS","KEGG_VIRAL_MYOCARDITIS","3/88","11/432",0.272727272727273,1.33884297520661,0.5751147828665,0.395036152104931,0.911621889472917,0.767681591135088,"ACTB/RAC3/HLA-DRA",3
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_CARDIAC_MUSCLE_CONTRACTION","KEGG_CARDIAC_MUSCLE_CONTRACTION","3/88","12/432",0.25,1.22727272727273,0.403379711667505,0.455738137831433,0.935722320108383,0.787976690617586,"RYR2/TPM2/TPM4",3
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_CELL_ADHESION_MOLECULES_CAMS","KEGG_CELL_ADHESION_MOLECULES_CAMS","4/88","17/432",0.235294117647059,1.15508021390374,0.329577498842848,0.467861160054191,0.935722320108383,0.787976690617586,"CADM1/SDC1/CD99/HLA-DRA",4
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_WNT_SIGNALING_PATHWAY","KEGG_WNT_SIGNALING_PATHWAY","3/88","13/432",0.230769230769231,1.13286713286713,0.245744031108581,0.513838609883942,0.963447393532391,0.811324120869382,"SFRP2/SFRP4/RAC3",3
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_PURINE_METABOLISM","KEGG_PURINE_METABOLISM","4/88","19/432",0.210526315789474,1.03349282296651,0.075431766509374,0.564363364071444,0.994220173029481,0.837238040445879,"AK1/NME1-NME2/IMPDH1/NME4",4
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_MAPK_SIGNALING_PATHWAY","KEGG_MAPK_SIGNALING_PATHWAY","4/88","21/432",0.19047619047619,0.935064935064935,-0.154123465430623,0.650794159061298,0.994220173029481,0.837238040445879,"TGFB3/FLNC/FLNA/RAC3",4
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_PYRIMIDINE_METABOLISM","KEGG_PYRIMIDINE_METABOLISM","2/88","12/432",0.166666666666667,0.818181818181818,-0.322703769334004,0.739484629250662,0.994220173029481,0.837238040445879,"NME1-NME2/NME4",2
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_PATHWAYS_IN_CANCER","KEGG_PATHWAYS_IN_CANCER","6/88","35/432",0.171428571428571,0.841558441558442,-0.493979156448198,0.756154413982032,0.994220173029481,0.837238040445879,"FN1/MMP2/TGFB3/CDKN2A/DAPK3/RAC3",6
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_ENDOCYTOSIS","KEGG_ENDOCYTOSIS","3/88","19/432",0.157894736842105,0.77511961722488,-0.506470432277225,0.781212646765246,0.994220173029481,0.837238040445879,"ARFGAP1/EHD2/SNF8",3
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION","3/88","24/432",0.125,0.613636363636364,-0.983948876273817,0.900165992109113,0.994220173029481,0.837238040445879,"TGFB3/TNFRSF9/TNFRSF12A",3
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_GLYCOLYSIS_GLUCONEOGENESIS","KEGG_GLYCOLYSIS_GLUCONEOGENESIS","1/88","10/432",0.1,0.490909090909091,-0.822886364986242,0.900234774946718,0.994220173029481,0.837238040445879,"PGM1",1
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_PROSTATE_CANCER","KEGG_PROSTATE_CANCER","1/88","10/432",0.1,0.490909090909091,-0.822886364986242,0.900234774946718,0.994220173029481,0.837238040445879,"CREB3L1",1
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION","KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION","1/88","14/432",0.0714285714285714,0.350649350649351,-1.24783138884053,0.960998787922041,0.994220173029481,0.837238040445879,"HLA-DRA",1
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_COMPLEMENT_AND_COAGULATION_CASCADES","KEGG_COMPLEMENT_AND_COAGULATION_CASCADES","1/88","15/432",0.0666666666666667,0.327272727272727,-1.3397303209251,0.969209569412138,0.994220173029481,0.837238040445879,"PLAUR",1
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","1/88","15/432",0.0666666666666667,0.327272727272727,-1.3397303209251,0.969209569412138,0.994220173029481,0.837238040445879,"MAGED1",1
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_PARKINSONS_DISEASE","KEGG_PARKINSONS_DISEASE","1/88","16/432",0.0625,0.306818181818182,-1.42745109717239,0.975707310159696,0.994220173029481,0.837238040445879,"UCHL1",1
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_ALZHEIMERS_DISEASE","KEGG_ALZHEIMERS_DISEASE","1/88","19/432",0.0526315789473684,0.258373205741627,-1.67027482985042,0.988115715681388,0.994220173029481,0.837238040445879,"GRIN2D",1
"ECM-producing fibroblasts","MSigDB_KEGG_Legacy","KEGG_HUNTINGTONS_DISEASE","KEGG_HUNTINGTONS_DISEASE","1/88","22/432",0.0454545454545455,0.223140495867769,-1.88956852074795,0.994220173029481,0.994220173029481,0.837238040445879,"CREB3L1",1
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","54/189","96/765",0.5625,2.27678571428571,7.65785100238283,9.97865294792232e-13,1.68639234819887e-10,1.38650756750079e-10,"COL1A1/ASPN/SPARC/COMP/COL1A2/COL5A1/FN1/COL3A1/COL8A1/COL16A1/COL12A1/COL5A2/ADAM12/ACAN/COL11A1/SERPINH1/MMP2/COL14A1/HTRA1/P4HA3/BGN/ADAMTS2/COL6A2/MFAP2/P3H3/BMP1/ELN/P3H1/ITGA11/TGFB3/P4HA2/ACTB/LOX/HSPG2/P4HB/COL10A1/COL6A1/THBS1/FBN1/ACTA2/PLOD1/ITGA10/ADAMTS14/PPIB/FBLN1/ADAMTS16/PCOLCE/EFEMP2/SDC1/ADAMTS4/ITGB5/EMILIN1/ACTN1/SH3PXD2A",54
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES","REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES","25/189","36/765",0.694444444444444,2.81084656084656,6.37140891003997,7.92881866136981e-09,6.69985176885749e-07,5.50844243842534e-07,"COL1A1/COL1A2/COL5A1/COL3A1/COL8A1/COL16A1/COL12A1/COL5A2/COL11A1/SERPINH1/COL14A1/P4HA3/ADAMTS2/COL6A2/P3H3/BMP1/P3H1/P4HA2/P4HB/COL10A1/COL6A1/PLOD1/ADAMTS14/PPIB/PCOLCE",25
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_COLLAGEN_FORMATION","REACTOME_COLLAGEN_FORMATION","26/189","41/765",0.634146341463415,2.56678281068525,5.90333981270464,7.1201039316285e-08,4.01099188148405e-06,3.29773234728057e-06,"COL1A1/COL1A2/COL5A1/COL3A1/COL8A1/COL16A1/COL12A1/COL5A2/COL11A1/SERPINH1/COL14A1/P4HA3/ADAMTS2/COL6A2/P3H3/BMP1/P3H1/P4HA2/LOX/P4HB/COL10A1/COL6A1/PLOD1/ADAMTS14/PPIB/PCOLCE",26
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_SYNDECAN_INTERACTIONS","REACTOME_SYNDECAN_INTERACTIONS","10/189","11/765",0.909090909090909,3.67965367965368,5.12454933397149,6.08756446284643e-06,0.000257199598555262,0.000211462765551508,"COL1A1/COL1A2/COL5A1/FN1/COL3A1/COL5A2/THBS1/SDC1/ITGB5/ACTN1",10
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX","REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX","23/189","43/765",0.534883720930233,2.16500553709856,4.50152802408446,2.77755863537963e-05,0.000938814818758314,0.000771868926042339,"COL1A1/COL1A2/COL5A1/FN1/COL3A1/COL8A1/COL16A1/COL12A1/COL5A2/ACAN/COL11A1/MMP2/COL14A1/HTRA1/COL6A2/BMP1/ELN/HSPG2/COL10A1/COL6A1/FBN1/ADAMTS16/ADAMTS4",23
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS","REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS","15/189","23/765",0.652173913043478,2.63975155279503,4.57094879118308,3.48682962679817e-05,0.000982123678214817,0.000807476334626944,"COL1A1/COL1A2/COL5A1/FN1/COL3A1/COL5A2/COL11A1/ACTB/HSPG2/COL10A1/THBS1/ACTA2/SDC1/ITGB5/ACTN1",15
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS","REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS","18/189","32/765",0.5625,2.27678571428571,4.2238390043896,9.50374041557714e-05,0.00229447447176077,0.00188645674414464,"COL1A1/COMP/COL1A2/COL5A1/FN1/COL3A1/COL8A1/COL16A1/COL5A2/COL6A2/ITGA11/HSPG2/COL10A1/COL6A1/THBS1/FBN1/ITGA10/ITGB5",18
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT","REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT","12/189","18/765",0.666666666666667,2.6984126984127,4.17431789376937,0.000169319425911976,0.00357687287239049,0.00294081108162905,"COPZ2/KDELR3/ARFGAP1/CAPZB/KDELR2/TUBA1C/TMED3/TUBB2B/TUBA1A/TUBB2A/COPE/COPG1",12
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC","REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC","11/189","16/765",0.6875,2.7827380952381,4.12546557167617,0.000216328439347132,0.00406216736107392,0.00333980748465747,"COPZ2/KDELR3/ARFGAP1/KDELR2/TUBA1C/TMED3/TUBB2B/TUBA1A/TUBB2A/COPE/COPG1",11
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS","REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS","8/189","10/765",0.8,3.23809523809524,4.07822729558905,0.000346001854492608,0.00584743134092508,0.00480760471505519,"THBS2/ADAMTS2/SPON2/THBS1/ADAMTS6/ADAMTS14/ADAMTS16/ADAMTS4",8
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_DISEASES_OF_GLYCOSYLATION","REACTOME_DISEASES_OF_GLYCOSYLATION","15/189","27/765",0.555555555555556,2.24867724867725,3.78155341829661,0.000463665529486004,0.00712358858937588,0.00585682774087584,"OGN/ACAN/THBS2/BGN/ADAMTS2/SPON2/HSPG2/CHST6/THBS1/ADAMTS6/ADAMTS14/ADAMTS16/PGM1/SDC1/ADAMTS4",15
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT","REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT","12/189","20/765",0.6,2.42857142857143,3.70599783357649,0.000706065240331423,0.00994375213466755,0.00817549225646911,"COPZ2/KDELR3/ARFGAP1/CAPZB/KDELR2/TUBA1C/TMED3/TUBB2B/TUBA1A/TUBB2A/COPE/COPG1",12
"ECM-producing fibroblasts","MSigDB_Reactome","REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES","REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES","15/189","28/765",0.535714285714286,2.16836734693878,3.60571189319418,0.000781697593452087,0.0101620687148771,0.00835498642394133,"COL1A1/COL1A2/COL5A1/COL3A1/COL8A1/COL12A1/COL5A2/COL11A1/COL14A1/COL6A2/BMP1/LOX/COL10A1/COL6A1/PCOLCE",15
