"waldStat","df","pvalue","meanLogFC","gene","fdr"
NA,NA,NA,0.137703658695963,"PRMT2",NA
NA,NA,NA,0.218451325934124,"SUB1",NA
115.708441595159,10,0,1.1725513282945,"HLA-A",0
106.044470736482,10,0,0.833426404889447,"ANXA2",0
8.76396170645692,10,0.554641520863982,0.346774658030806,"CREB3",0.600971958167656
30.7183923590305,10,0.000652950663222907,0.237158316974342,"PLP2",0.00107992568707905
89.3346107027126,10,7.21644966006352e-15,0.676938938300007,"ALDOA",3.03358161636003e-14
NA,NA,NA,1.10626022074648,"CCDC92",NA
NA,NA,NA,0.327591941228786,"IFITM1",NA
27.7480079155941,10,0.00198071775286812,0.26067708724773,"SCAND1",0.00307434481983633
21.3085760484292,10,0.0190416924409781,0.253640838851606,"RPS19BP1",0.0264370898110216
17.2393869846917,10,0.0692319584629298,0.72790671968727,"CD68",0.0883511016927641
5.05743427701639,10,0.887308450898548,0.21908651544131,"NKIRAS2",0.911398273094888
47.6474384906297,10,7.19763172285504e-07,0.638258436188474,"NRP2",1.63386240108809e-06
55.2039805054236,10,2.89273411890889e-08,1.88494887994588,"PLXNA2",7.3988805069557e-08
37.3763488450897,10,4.87061843679193e-05,0.337084166752147,"C4orf3",9.40962029916398e-05
20.0507132115482,10,0.0287766587338903,1.50748930682544,"RBCK1",0.0390571093129633
85.5891489114437,10,3.99680288865056e-14,0.62189830725927,"PKM",1.56426595814427e-13
14.1963934649439,10,0.164220506023062,1.22285114335195,"MAGOHB",0.199081734938505
7.94289382911459,10,0.634415070367089,0.111392614718285,"MAP2K2",0.674530309008568
11.2523980460375,10,0.338195020671562,1.21677036848886,"ORMDL3",0.386265507886513
NA,NA,NA,0.0444599020261243,"CDIPT",NA
9.40591254081985,10,0.494062217631519,0.153302159879803,"AGPAT1",0.539841749229145
177.015472210322,10,0,0.46177576340204,"CFL1",0
6.64258382408448,10,0.758701209761423,0.24778938633035,"PACS2",0.792751091442315
29.6212363543094,10,0.000987720225667066,0.486030226841994,"GJA1",0.0015958184428927
73.0230408903153,10,1.15242260179116e-11,0.446852996732741,"KDELR1",3.777616326449e-11
12.2389985014638,10,0.269379659763321,0.396944191570613,"ZNF593",0.31238407543435
