"waldStat","df","pvalue","fcMedian","gene","fdr"
NA,NA,NA,0.0389741393582709,"C1S",NA
0.646736709643458,2,0.723707224218119,0.0765585130116734,"LGALS1",0.96630514506263
NA,NA,NA,0.203973030281776,"TGFB3",NA
6.34583894123259,2,0.0418811484643303,0.578190528428835,"CRABP2",0.727370457495174
NA,NA,NA,0.278975508999857,"NID2",NA
0.183170244033497,2,0.912483640398379,0.165327546850169,"C4orf48",0.973513155132626
3.81394573364594,2,0.148529324801641,0.418250375508664,"HTRA1",0.847613623170112
NA,NA,NA,0.0133643914513152,"FLNC",NA
NA,NA,NA,0.213671802634033,"MXRA7",NA
NA,NA,NA,0.0314665049048198,"CLEC11A",NA
NA,NA,NA,0.397131612210066,"IFT20",NA
NA,NA,NA,0.065327339007036,"ROR2",NA
1.56779849172787,2,0.456622053866261,0.0216504317467565,"NME1-NME2",0.903525483787262
NA,NA,NA,0.710130175713578,"TNFAIP6",NA
NA,NA,NA,1.20724694852034,"RP11-14N7.2",NA
NA,NA,NA,0.375876746842691,"S100A9",NA
NA,NA,NA,0.126602240271319,"SNX8",NA
NA,NA,NA,0.328120551377192,"ECM1",NA
NA,NA,NA,0.5265275224762,"GPX7",NA
NA,NA,NA,0.46365636308533,"HIC1",NA
NA,NA,NA,0.39905184669667,"EPHB2",NA
NA,NA,NA,0.267291104982472,"GLIPR2",NA
NA,NA,NA,0.365491593922506,"EVL",NA
NA,NA,NA,0.0740895995853121,"PRAF2",NA
NA,NA,NA,0.0130067853889612,"TMEM214",NA
NA,NA,NA,0.12125706373907,"CYB561",NA
NA,NA,NA,0.672061515817238,"MAGED1",NA
NA,NA,NA,0.446417039117241,"HM13",NA
NA,NA,NA,1.46657535152747,"FNDC1",NA
NA,NA,NA,0.385371703403271,"C11orf24",NA
NA,NA,NA,0.266909390456051,"HTRA3",NA
NA,NA,NA,0.217735684490821,"NT5DC2",NA
NA,NA,NA,0.399257646000863,"PLAU",NA
NA,NA,NA,0.367726699777734,"NAGK",NA
