"ARHGAP28",791.356121530925,792.64961341463,789.455558260837,791.437939875514,788.954177488986,787.381241555721
"CD99",5075.87160414884,5031.67394748875,5019.74214940355,5013.48106172658,5015.15472435099,5008.31051192078
"PFDN5",4585.74978207975,4564.12122725633,4569.4285748979,4571.58744864947,4566.69546785354,4571.50574975615
"PTPRD",866.042814460822,868.260177743416,869.266061369517,867.772712243651,868.280475139309,869.539469875695
"JUNB",4638.9185407589,4639.06420122152,4637.71656853283,4637.46065518253,4634.08522588868,4636.47708813256
"RPL38",5548.69950468093,5546.37825987915,5533.31772375237,5542.59261518074,5539.87485365371,5513.32976944066
"LOXL2",1835.6661710744,1832.91000893531,1827.38975267563,1832.73229291763,1829.05922949402,1831.22784479048
"RPL24",5904.26699191775,5888.51936513608,5893.7515778424,5883.76720808237,5887.57537722081,5894.42809659423
"PRDX4",2575.8947074727,2546.30719113244,2548.16550909636,2549.76140601847,2544.4507493457,2549.09048035502
"KRT16",1411.5523993994,1408.43841221597,1413.82301627029,1412.89435079306,1412.71009851012,1412.96221462942
"RPL9",5725.67019681709,5710.26029981326,5709.61325295016,5708.82676409083,5710.44913830542,5713.30947733242
"RPL35A",6189.74796099284,6178.00040278066,6164.8423517814,6177.57691821599,6160.94236925977,6148.11718735583
"SCO2",1529.70255733431,1533.55857054136,1533.00572297036,1533.01213925701,1533.5023229191,1530.99060120751
"ILF2",1434.10230393157,1430.75170576884,1434.06021444001,1432.26191334453,1432.56136027566,1433.38121983372
"LRP1",3843.2399847933,3825.4713387194,3800.74670420466,3807.27171963337,3800.8622421238,3798.75154457458
"INAFM1",2173.21040948027,2181.17742539012,2179.56707276178,2179.9835759429,2180.32643955448,2180.42424079289
"PDGFD",1135.75957259989,1110.69250158161,1105.77876675757,1109.95383806058,1104.2078740606,1110.56426433723
"PKN1",1153.59085302775,1153.12007130136,1153.74552270273,1152.31718919543,1151.41416536333,1151.06578738657
"HTRA1",4123.3373292323,4117.68939062155,4109.80038455486,4109.10515225368,4107.22011382536,4098.66162665467
"BRE",1894.37810853367,1880.64426309781,1883.9626062209,1883.23797559938,1884.22147436795,1885.70293057478
"FAM210B",1075.36288616086,1075.55819046918,1076.0431990155,1075.34245110527,1075.91183936705,1075.01727604044
"SEC23A",1135.18719260924,1139.17365543356,1137.81911905336,1137.77686590391,1136.9833328773,1138.21910655057
"FGFR1",3265.8724375163,3266.54833003011,3267.02947328752,3266.04885368349,3267.05145691749,3264.22492784517
"COX5A",2028.17059814313,2026.49517528402,2022.1742981709,2025.86276015178,2022.33162198433,2019.83543712894
"DNM3OS",873.498300041621,873.203488689348,871.929598878689,873.354948336388,872.690787509883,873.283363353457
"TMEM160",1388.35600345386,1381.61406630789,1390.09232497555,1382.88263452879,1387.45250990905,1384.97030195721
"C11orf98",1414.28471789685,1414.45235146153,1407.1443618595,1403.36479326715,1415.77285593541,1415.0588573116
"MICAL2",941.068452974469,941.467704796559,942.741812139773,943.707395029609,940.71088015983,941.671063102405
"GPC6",1328.48102431291,1293.79090594653,1278.11006984927,1275.48638664255,1276.52907426883,1280.37916648416
"TMEM54",1160.16777982422,1157.45684193019,1157.25215968921,1160.26907280273,1161.29941682762,1160.10429428805
"LAMTOR1",2227.68478323959,2223.38923674663,2228.05790143655,2226.76120426154,2226.37382550333,2225.34373350353
"RPS13",5901.81912714518,5890.57080434914,5887.82829909091,5890.50407565048,5888.32030834046,5889.74315394175
"SSC5D",1966.0425433518,1965.53967328665,1967.11288732218,1959.49027038321,1961.92277901285,1957.36108687877
"AHR",1966.74497449042,1968.36669016449,1967.82081624903,1968.00301388965,1960.21850133858,1964.97153333467
"MDFI",1509.00889430722,1505.51774555193,1506.94600293993,1506.21208050662,1506.42809092702,1505.33425423196
"MINOS1",2709.94616906244,2709.86870456956,2707.92372595847,2707.33345036057,2710.9937759364,2711.15964021677
"LTBR",1527.1647387737,1528.71315684014,1527.4914806863,1529.25414860848,1527.35299899991,1525.25422891536
"RP11-25H12.1",2691.90349980139,2692.20343269448,2692.28905044336,2690.45833763595,2694.42492370005,2690.97720451093
